"","food.web","interaction","consumer","resource","mass","Genus","Family","Order","Class","Phylum","Kingdom","sp"
"8651",45,1,1176,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8652",45,1,1177,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8653",45,1,1194,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8654",17,1,1198,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8655",25,1,1198,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8656",35,1,1198,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8657",45,1,1211,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8658",42,1,1218,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8659",35,1,1225,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8660",25,1,723,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8661",5,1,1240,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8662",25,1,724,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8663",5,1,1251,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8664",5,1,1255,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8665",10,1,1285,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8666",10,1,730,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8667",5,1,730,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8668",25,1,730,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8669",17,1,730,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8670",28,1,731,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8671",5,1,731,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8672",10,1,731,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8673",25,1,733,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8674",17,1,1353,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8675",42,1,1354,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8676",35,1,1362,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8677",25,1,1368,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8678",25,1,738,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8679",42,1,738,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8680",35,1,738,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8681",28,1,738,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8682",17,1,738,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8683",5,1,738,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8684",10,1,738,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8685",10,1,739,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8686",28,1,739,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8687",25,1,739,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8688",17,1,739,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8689",25,1,740,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8690",28,1,740,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8691",17,1,740,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8692",10,1,740,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8693",17,1,741,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8694",5,1,1397,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8695",35,1,742,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8696",42,1,742,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8697",45,1,742,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8698",25,1,742,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8699",28,1,742,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8700",25,1,743,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8701",28,1,744,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8702",25,1,744,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8703",5,1,744,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8704",5,1,747,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8705",17,1,1451,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8706",25,1,1458,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8707",45,1,1458,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8708",35,1,1458,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8709",17,1,1458,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8710",5,1,1458,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8711",42,1,1458,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8712",28,1,1458,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8713",10,1,1458,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8714",42,1,1475,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8715",10,1,1475,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8716",28,1,753,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8717",5,1,1481,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8718",10,1,1481,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8719",28,1,754,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8720",45,1,757,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8721",17,1,757,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8722",25,1,1513,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8723",42,1,1513,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8724",5,1,1513,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8725",45,1,1513,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8726",35,1,1513,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8727",25,1,1516,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8728",28,1,1516,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8729",5,1,1517,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8730",25,1,1517,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8731",28,1,1517,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8732",28,1,1526,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8733",45,1,1526,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8734",35,1,1526,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8735",42,1,1526,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8736",25,1,1538,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8737",35,1,1538,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8738",45,1,762,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8739",35,1,1556,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8740",42,1,1556,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8741",45,1,1556,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8742",42,1,1557,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8743",35,1,1563,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8744",45,1,1565,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8745",35,1,1567,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8746",35,1,1568,810,3.693546703,"Othius","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia","Othius subuliformis"
"8747",27,1,778,680,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia spinosa"
"8748",8,1,778,680,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia spinosa"
"8749",32,1,778,680,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia spinosa"
"8750",25,1,778,680,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia spinosa"
"8751",9,1,778,680,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia spinosa"
"8752",24,1,778,680,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia spinosa"
"8753",6,1,778,680,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia spinosa"
"8754",10,1,778,680,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia spinosa"
"8755",21,1,778,680,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia spinosa"
"8756",28,1,778,680,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia spinosa"
"8757",18,1,800,680,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia spinosa"
"8758",9,1,800,680,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia spinosa"
"8759",2,1,800,680,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia spinosa"
"8760",32,1,800,680,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia spinosa"
"8761",6,1,802,680,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia spinosa"
"8762",32,1,817,680,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia spinosa"
"8763",27,1,835,680,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia spinosa"
"8764",32,1,835,680,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia spinosa"
"8765",21,1,835,680,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia spinosa"
"8766",24,1,835,680,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia spinosa"
"8767",8,1,835,680,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia spinosa"
"8768",32,1,839,680,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia spinosa"
"8769",1,1,839,680,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia spinosa"
"8770",3,1,839,680,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia spinosa"
"8771",21,1,839,680,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia spinosa"
"8772",13,1,839,680,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia spinosa"
"8773",8,1,839,680,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia spinosa"
"8774",24,1,839,680,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia spinosa"
"8775",25,1,839,680,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia spinosa"
"8776",6,1,839,680,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia spinosa"
"8777",2,1,839,680,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia spinosa"
"8778",28,1,839,680,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia spinosa"
"8779",10,1,839,680,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia spinosa"
"8780",18,1,839,680,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia spinosa"
"8781",9,1,839,680,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia spinosa"
"8782",27,1,839,680,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia spinosa"
"8783",32,1,845,680,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia spinosa"
"8784",2,1,848,680,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia spinosa"
"8785",6,1,848,680,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia spinosa"
"8786",1,1,848,680,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia spinosa"
"8787",32,1,859,680,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia spinosa"
"8788",18,1,860,680,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia spinosa"
"8789",9,1,862,680,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia spinosa"
"8790",2,1,862,680,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia spinosa"
"8791",18,1,862,680,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia spinosa"
"8792",3,1,862,680,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia spinosa"
"8793",25,1,862,680,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia spinosa"
"8794",21,1,862,680,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia spinosa"
"8795",13,1,863,680,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia spinosa"
"8796",27,1,863,680,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia spinosa"
"8797",32,1,866,680,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia spinosa"
"8798",9,1,866,680,0.005410991,"Folsomia","Isotomidae","Entomobryomorpha","Collembola","Arthropoda","Animalia","Folsomia spinosa"
